# CSV-File created with merge-csv.com
# -----------------------------------------------------------

1518,1.05272049,-0.03316213,1.04104537,0.15279146
1552,0.98895069,-0.03758375,0.96022802,0.23360881
1589,0.83430583,0.05846361,0.83224675,-0.00368468
1626,1.02262916,0.12847256,1.01402437,-0.03193391
1653,1.05056926,0.10857528,1.04473005,-0.02112551
1657,0.98302888,0.05281377,0.98159918,-0.00442162
1685,0.95661453,0.00589549,0.95654334,0.01007146
1689,0.96240714,-0.02751229,0.96121061,0.03930327
1723,1.04134161,-0.00958017,1.04129102,0.00368468
1751,1.06121414,-0.00736936,1.06118830,0.00073694
1754,1.07733475,0.01768647,1.07715525,-0.00859759
1783,1.04224031,0.03856633,1.04030844,-0.05035732
1787,1.05907244,0.05723539,1.05701233,-0.03291649
1818,1.05376849,0.09162575,1.04939732,-0.02824923
1851,1.02331509,0.14026355,1.01279615,-0.04175972
1883,1.01068920,0.16826713,0.99658355,-0.00024565
1945,1.00803700,0.15156324,0.99633790,0.02186244
1950,1.02246145,0.16237164,1.00911147,0.02751229
1983,1.01103527,0.15008936,0.99977694,0.01056275
2013,0.99715629,0.13117466,0.98847725,0.00515855
2047,1.02526892,0.06878072,1.01672647,0.11275126
2079,0.96487590,0.07909783,0.94917398,0.15426534
2095,0.91715586,0.09973205,0.90004489,0.14542210
2098,0.87650826,0.09064317,0.86025033,0.14149177
2128,0.85009973,0.11127738,0.83789659,0.09064317
2131,0.85628526,0.13633322,0.84526596,0.01277356
2162,1.22269462,0.01965164,1.21840138,0.10046898
2195,1.30614263,-0.01473873,1.30486858,0.05576151
2226,1.27297299,0.01400179,1.27146080,-0.06042878
2235,1.06925016,0.05576151,1.06683814,-0.04519876
2259,0.89100667,-0.08597590,0.88678004,-0.01105404
2326,1.02571976,-0.08671284,1.01844599,0.08573026
2357,1.01071221,-0.05870926,1.00346162,0.10562754
2360,0.97126548,-0.02186244,0.96047367,0.14272000
2389,0.96515194,-0.01916034,0.95556076,0.13436806
2392,1.12282961,0.05576151,1.11965191,0.06337652
2424,1.01511010,-0.01056275,1.00984840,0.10267979
2456,0.95416319,-0.03660117,0.94376978,0.13559628
2521,0.92634680,-0.00319339,0.91281845,0.15770437
2555,0.99912314,0.00393033,0.98724902,0.15352840
2588,1.00626477,-0.00761501,0.98724902,0.19455119
2621,1.01417045,0.05723539,0.99707484,0.17637343
2654,1.02468183,0.18816441,1.00075952,0.11422513
2716,0.93074619,0.17858423,0.89636021,0.17588213
2748,0.86171041,0.15598485,0.81603415,0.22869590
2781,0.87989044,0.07713267,0.84108999,0.24662802
2813,0.89765858,0.01154534,0.83838789,0.32056730
2876,1.03497479,0.04126843,1.00297033,-0.25203222
2880,0.83012975,-0.20290313,0.80448881,0.02726664
2911,1.05006312,-0.33334086,0.93247009,0.34930782
2943,0.88808467,-0.16507374,0.86196985,0.13584193
2983,0.85172858,0.21862444,0.81529721,0.11373384
3026,1.01568297,0.47778038,0.87204131,-0.20707911
3042,0.89650924,0.42570355,0.77967863,-0.12085756
3075,0.65146083,0.03095133,0.61706134,0.20658781
3079,0.61984839,-0.08916929,0.58561873,0.18251456
3112,0.98677412,0.43356420,0.86958486,-0.17195181
3143,1.17647674,0.79417171,0.80768221,-0.31786520
3146,0.71512320,0.59716406,0.36969639,-0.13461370
3184,0.99988648,0.10317108,0.83347498,0.54263078
3246,1.12070557,0.71482823,0.85288097,0.13264854
3249,1.51227985,-0.54238513,1.09238527,0.89414940
3282,1.37439793,-0.06558733,1.31125536,0.40654320
3313,1.44085759,0.50848606,1.33090699,0.21493976
3345,1.51007666,0.19307732,1.39477481,0.54557852
3376,1.30773470,0.06313088,1.18155456,0.55687821
3380,1.58520535,0.25940158,1.47682038,0.51438155
3408,1.51146571,0.57088000,1.37070155,0.28249226
3444,1.33178143,0.25620819,1.25524820,0.36380090
3475,1.31718296,0.32204117,1.24861577,0.26873611
3481,1.26192395,0.50922300,1.12407353,0.26382320
3512,1.16174683,0.36650300,1.10171980,0.03930327
3541,0.76507356,0.24245205,0.72465405,0.03782940
3576,0.37424290,0.34734265,0.09113446,-0.10538189
3638,1.44645390,0.39352399,-0.41464950,1.32869618
3642,1.29587562,0.57382775,0.58782954,1.00223339
3671,1.21701492,-0.31663697,-0.40875401,1.10171980
3703,1.59732698,-1.54535546,-0.34979911,0.20241184
3707,3.78018067,-2.96076448,0.50627525,2.29506534
3737,6.75458656,1.29111243,2.30808455,6.21532091
3767,1.63247001,0.95728028,0.70352854,1.11965191
3771,0.91312691,-0.54508723,0.65955801,-0.31884778
3801,0.99889645,-0.73841019,-0.66913818,-0.06927201
3804,1.63334738,-1.13512758,-1.16239422,0.16777584
3834,0.85576377,0.18718183,0.08671284,0.83052723
3867,0.83621233,0.45002245,-0.32916489,0.62320248
3875,1.53254237,0.51045122,-0.86835663,1.15502486
3900,1.71671842,0.49988847,-0.99437274,1.30707938
3931,1.74794066,-0.12773563,-0.65783849,1.61438183
3936,1.82414514,-0.27414031,-0.56424757,1.71288565
3997,0.98145366,0.40654320,0.19258602,0.87228696
4042,0.67019428,0.26234933,-0.19848152,0.58389921
4061,0.77814601,0.29133549,-0.53477012,0.48441281
4064,0.91545530,0.13903532,-0.76346603,0.48564103
4094,0.67770069,0.03684682,-0.48834313,0.46844585
4097,0.61002077,-0.00761501,-0.39991078,0.46058520
4129,1.52072916,-0.20535959,-0.07713267,1.50482396
4192,1.42488756,1.14298823,-0.48490410,0.69910692
4196,1.48431254,1.01107663,-0.88678004,0.62811539
4244,1.54358395,0.71089790,-1.23657914,0.59004035
4252,1.30253065,0.61067456,-0.97521240,0.61042892
4283,1.05018852,0.49104523,-0.76715071,0.52273350
4286,1.41772924,0.93468090,-1.00567243,0.35348379
4350,1.36914203,1.02434148,-0.43798582,0.79589122
4383,1.23360892,0.49030830,-0.51339897,1.00886582
4415,1.04780802,0.44044227,-0.46009391,0.83200110
4464,1.02612113,0.35029040,-0.44044227,0.85803952
4473,1.02217554,0.30189825,-0.37780269,0.90053618
4537,1.22584318,0.66643608,-0.34562313,0.96907126
4542,1.20890826,0.48441281,-0.26701659,1.07494444
4575,1.12356189,0.54582417,-0.03758375,0.98135353
4607,1.10939423,0.52322479,-0.15966954,0.96514093
4639,1.08237895,0.49301040,-0.22108090,0.93787429
4657,1.12322062,0.49399298,-0.31516310,0.95826286
4722,1.05327566,0.48932572,-0.27831628,0.89021907
4754,1.01081224,0.45788310,-0.30705680,0.84723112
4788,1.10539891,0.36355525,-0.42251016,0.95457818
4820,1.13287360,0.31958472,-0.46402424,0.98282740
4852,1.12038166,0.29059856,-0.44068792,0.98823160
4915,1.09004618,0.25497997,-0.38664592,0.98675773
4919,1.10052721,0.24269769,-0.41268434,0.99093370
4951,1.06765328,0.23016978,-0.39180448,0.96612351
4984,1.04591908,0.25645384,-0.32867360,0.95924544
5013,1.06069766,0.26603401,-0.33088441,0.97201900
5017,1.05243706,0.24662802,-0.31933907,0.97201900
5045,1.04713200,0.22673074,-0.30509164,0.97570369
5063,1.04626936,0.16581067,-0.28175532,0.99388145
5110,1.07504071,0.10194286,-0.29231807,1.02950004
5114,1.06744931,0.08376509,-0.27585983,1.02778052
5146,1.05218074,0.08597590,-0.24073253,1.02065680
5174,1.05628607,0.08278251,-0.23999559,1.02532406
5178,1.03205344,0.13363112,-0.18816441,1.00591808
5209,1.06138173,0.11594465,-0.24859318,1.02532406
5240,1.06938404,0.11422513,-0.27880757,1.02606100
5272,1.09438842,0.06411346,-0.35151862,1.03441295
5275,1.07561653,0.09432785,-0.34685136,1.01377873
5306,1.05912292,0.14738726,-0.29354630,1.00690066
5310,1.04247717,0.18251456,-0.28666823,0.98552950
5341,1.08690837,0.19676200,-0.36773122,1.00370727
41,1.00726019,0.52887463,0.82610561,0.22894155
50,1.01363709,0.52494430,0.83519449,0.23311752
82,1.03785445,0.52592689,0.86221549,0.23901301
113,1.02863722,0.51143381,0.85926775,0.24122382
116,1.02951528,0.51855752,0.85632000,0.24024124
146,1.03678705,0.52150527,0.86442630,0.23606527
149,1.02785558,0.50308186,0.86221549,0.24490850
179,1.02132051,0.48932572,0.86319807,0.24196076
213,1.01637260,0.48686926,0.85803952,0.24441721
243,1.02074208,0.48293893,0.86344372,0.25129528
247,1.03955264,0.48686926,0.88358665,0.25080399
277,1.03731788,0.48588668,0.88383229,0.24245205
285,1.01721257,0.46476117,0.87228696,0.24048689
347,1.01550297,0.45518100,0.87425212,0.24441721
380,1.03062066,0.42251016,0.89857102,0.27610547
414,1.03121795,0.44461825,0.89218424,0.26406885
444,1.00333227,0.45518100,0.85853081,0.24982141
477,0.99569360,0.44486389,0.85067016,0.26431449
543,1.02181502,0.41219305,0.89144730,0.28200096
576,1.01438234,0.43921405,0.87253260,0.27340337
608,1.02360222,0.45100503,0.87572599,0.27831628
641,1.00329233,0.42619484,0.86737405,0.26947305
671,1.00137682,0.42103628,0.86737405,0.27045563
674,1.00105933,0.41317563,0.87032179,0.27192950
739,1.01249544,0.40924530,0.88383229,0.27659676
772,1.02069085,0.39548916,0.90176441,0.26873611
803,1.02192793,0.40138465,0.90004489,0.27045563
805,1.01823223,0.40040207,0.89636021,0.27020998
838,1.02212746,0.41612337,0.89906231,0.25154093
879,1.02029968,0.41366692,0.89832537,0.25080399
882,1.01860142,0.41784289,0.89390375,0.25276916
911,1.01361226,0.41022788,0.89414940,0.24417157
915,1.02118251,0.38762850,0.90962506,0.25522561
945,1.02477469,0.38689157,0.91355539,0.25669948
949,1.01984715,0.38468076,0.91060764,0.25080399
979,1.00879108,0.38075043,0.90029054,0.24933012
982,1.01103294,0.37092461,0.90544909,0.25448868
1014,1.02148206,0.37755704,0.91601184,0.24859318
1078,1.02591667,0.36134444,0.93001363,0.23876737
1112,1.01149174,0.35888799,0.91674878,0.23213494
1142,1.00887135,0.36478348,0.91257281,0.22795897
1145,1.01631074,0.37043332,0.91748572,0.23213494
1174,1.02272634,0.36478348,0.92583766,0.23606527
1177,1.03730979,0.36380090,0.94155897,0.23901301
1208,1.01249302,0.35250121,0.91945088,0.23557398
1272,1.01955876,0.34758830,0.93222444,0.22280041
1275,1.03125648,0.34586878,0.94598059,0.22132654
1304,1.02912332,0.34390362,0.94573494,0.21543105
1307,1.03086516,0.32965618,0.95138479,0.22108090
1337,1.00985214,0.27536854,0.94598059,0.22157219
1370,1.04387130,0.28003580,0.97914272,0.22918720
1404,1.04106743,0.27438596,0.98503821,0.19553377
1433,0.99414397,0.27192950,0.94082203,0.17096923
1436,1.02454004,0.26603401,0.96587787,0.21444847
1468,1.01899256,0.28519436,0.96219319,0.17661907
1500,1.03011810,0.28593129,0.97275594,0.18202327
1535,1.06250229,0.31295229,0.99805742,0.18669053
1564,1.05434863,0.30975890,0.99412709,0.16556503
1567,1.00670794,0.25276916,0.95678899,0.18472537
1599,1.08527028,0.25375174,1.04227360,0.16458244
1634,1.07094138,0.34857088,1.00198775,0.14640468
1637,1.02151446,0.31418052,0.95875415,0.15991518
1686,1.02075742,0.31639133,0.95949109,0.14566775
1743,1.04117639,0.29673969,0.99117935,0.11643594
1777,0.99915572,0.26382320,0.94966527,0.16384551
1841,1.00629211,0.34906217,0.94303284,0.03832069
1845,0.68891569,0.16826713,0.65808413,0.11496207
1873,0.80552530,0.12970079,0.77034410,0.19651635
1882,0.84672486,0.13878967,0.77181797,0.31933907
1906,0.85099015,0.11717287,0.79343477,0.28445742
1910,0.71582249,0.25743642,0.63744992,0.19946410
1943,0.34728575,0.09383656,0.23680220,0.23606527
2006,0.66682589,0.49669508,0.41686031,-0.15549356
2038,0.96766006,0.36871380,0.82561432,0.34464055
2071,0.97831059,0.58439050,0.62025473,0.48048248
2103,0.77971144,0.22402864,0.72858437,0.16409115
2136,2.48316594,-1.52545818,0.31442616,1.93396655
2201,1.31303666,-0.65513639,0.58267098,0.97742320
2234,1.02408597,0.54017432,0.29502017,0.81849060
2268,0.86430570,-0.14222871,-0.05232248,0.85091580
2297,2.34656064,0.27585983,0.42005370,2.29211760
2302,6.26386125,0.95924544,1.46994231,6.01290907
2332,0.97158004,0.79048702,-0.54656110,0.14272000
2397,1.33160167,-0.44314437,0.46279601,1.16730713
2429,0.78891499,0.60944634,0.10955787,0.48883442
2462,0.49912403,0.20216620,-0.25006706,0.38173301
2495,0.68562846,0.08843236,-0.40605191,0.54533288
2559,2.60109327,0.06092007,-2.01306438,1.64607009
2591,2.21328042,0.21715057,-1.87697680,1.15256840
2594,1.55320601,0.85779388,-1.02876310,0.78631105
2625,1.31547511,0.94647188,-0.65661026,0.63523911
2657,1.05439235,0.63941508,-0.64138024,0.53992868
2691,1.05789498,0.15524792,-0.94843704,0.44216179
2755,1.41928580,0.25350609,-0.89758844,1.06978589
2786,1.40825533,0.44191615,-0.91085329,0.97889708
2790,1.31500816,0.78287202,-0.71360000,0.77918733
2817,1.30109875,0.57407339,-0.70205467,0.93296138
2822,1.07765351,0.31172406,-0.70230031,0.75560537
2851,1.11627180,0.23041542,-0.77722217,0.76739635
2854,1.12857169,0.29059856,-0.77795911,0.76420296
2882,1.16282008,0.28175532,-0.79589122,0.79957591
2886,1.24755457,0.62221990,-0.72956696,0.79810203
2949,1.19120657,0.70844145,-0.55049143,0.78360895
2982,1.13254867,0.34979911,-0.45640923,0.97570369
3012,1.10725698,0.27217515,-0.51020558,0.94426107
3015,1.13691392,0.20167491,-0.58807518,0.95187608
3044,1.13854372,0.16556503,-0.63843250,0.92804847
3049,1.12229541,0.18276021,-0.61558747,0.92043346
3110,1.04195933,0.21051814,-0.34611442,0.95998238
3115,1.00116273,0.22230912,-0.31737391,0.92313556
3148,1.06889790,0.12134885,-0.40531498,0.98159918
3179,1.09523867,0.18570795,-0.42791436,0.99093370
3208,1.03178468,0.25055835,-0.39376964,0.92018782
3242,1.05090441,0.24564544,-0.43700324,0.92362685
3305,1.07042855,0.22918720,-0.50774912,0.91404668
3308,1.07915433,0.21174637,-0.53231367,0.91453797
3338,1.11945742,0.23901301,-0.58291663,0.92534637
3371,1.11973900,0.25301480,-0.58954905,0.91773136
3405,1.12764769,0.28765081,-0.58217969,0.92190733
3439,1.09621024,0.34636007,-0.54901756,0.88334100
3469,1.08683117,0.35815105,-0.53280496,0.87695422
3474,1.06548199,0.35520331,-0.52396172,0.85705694
3503,1.07572853,0.36060751,-0.50676654,0.87769116
3535,1.11793766,0.38222430,-0.52518995,0.90987071
3567,1.11855629,0.38934802,-0.52125962,0.90987071
3599,1.11511883,0.38811979,-0.52420737,0.90446651
3601,1.10662586,0.39720868,-0.52420737,0.88997343
3631,1.12219648,0.39352399,-0.52592689,0.90987071
3666,1.10741217,0.39991078,-0.53329625,0.88432358
19,1.00693781,0.14566775,0.99633790,0.00393033
53,0.99564418,0.15303711,0.98380999,0.00221081
84,0.98373939,0.18742747,0.96464964,0.04544441
148,0.98941147,0.19577942,0.96907126,0.03881198
153,1.00452341,0.23508269,0.97644062,0.01916034
182,1.01673834,0.26185804,0.98233611,-0.01424744
215,1.01117892,0.22795897,0.98503821,-0.01473873
245,1.02363874,0.23778479,0.99510968,-0.03242520
249,1.01761647,0.21248331,0.99363580,-0.05551587
279,1.07104372,0.24539979,1.04178231,-0.04004021
343,1.07289360,0.26824482,1.03834327,-0.03144262
346,1.05812385,0.29747663,1.01525260,-0.01989728
378,1.06935930,0.33972764,1.01377873,-0.01916034
410,1.06554165,0.32425198,1.01500696,0.00073694
443,1.15154980,0.18669053,1.13611016,0.02161680
477,1.27278515,0.34488620,1.22429687,-0.04618134
547,0.89677537,-0.06485040,0.89439505,0.00761501
576,0.75202569,-0.13068337,0.72883002,0.13142031
607,1.02585859,-0.04175972,1.00984840,0.17563649
640,1.04620407,0.04397053,1.03220214,0.16482809
643,1.04294340,0.13142031,1.02507842,0.14026355
706,1.15995043,0.35446637,1.10073721,0.09064317
709,1.07511469,0.29403759,1.02974568,0.09506479
740,0.96451912,0.27905322,0.90987071,0.15672179
771,0.86320066,0.18988392,0.82192964,0.18300585
805,0.88637705,0.07050024,0.86098727,0.19848152
839,0.91999255,0.06337652,0.90127312,0.17342568
909,0.98668716,0.16433680,0.95605205,0.18030375
944,0.94547408,0.25006706,0.89709715,0.16310857
971,0.91512382,0.23655656,0.86761969,0.16949535
975,0.91716353,0.23508269,0.86860227,0.17735601
1008,0.94485343,0.19799022,0.89562327,0.22673074
1071,1.00317775,0.29231807,0.94278720,0.17907553
1100,1.00690260,0.32154988,0.94303284,0.14542210
1107,1.00665804,0.33407780,0.94033074,0.13240289
1141,1.01501626,0.36159009,0.93050493,0.18349714
1168,1.07558368,0.51069687,0.92706589,0.19135780
1198,1.11212863,0.57014307,0.91797701,0.26284062
1202,2.03731108,0.53280496,1.94993350,0.25399738
1263,1.14282372,-0.03291649,1.14225129,0.01498437
1270,0.98895649,0.02235374,0.97275594,0.17686472
1297,0.77179373,0.00540420,0.72809308,0.25596255
1328,0.75187069,0.04397053,0.72539098,0.19283167
1333,0.69549634,0.13707016,0.68117480,0.03046003
1362,0.97680346,0.22132654,0.93640042,-0.16826713
1395,1.11363758,0.10218850,1.10859787,-0.02751229
1426,1.01852088,0.02898616,1.01795470,0.01768647
1431,0.86422985,-0.04470747,0.85902210,0.08351945
1459,0.89473002,-0.05207683,0.88751697,0.10071463
1469,0.95073128,-0.01547566,0.94868269,0.06042878
1495,1.05581822,0.08769542,1.05185377,0.02579277
1527,0.95744021,0.07320234,0.95408689,-0.03242520
1557,0.94709296,0.10046898,0.94155897,-0.01891470
1561,0.96017536,0.14493081,0.94917398,0.00073694
1622,0.98271897,0.27684241,0.94278720,0.01572131
1625,0.99849012,0.33948200,0.93861122,0.02726664
1656,1.00931108,0.37927656,0.93492654,0.02775793
1687,1.02892275,0.37534623,0.95801721,0.00049129
1690,1.07804112,0.38738286,1.00567243,0.02702100
1719,1.08496299,0.37313542,1.01795470,0.04102279
1722,1.03570188,0.30902196,0.98847725,0.00982582
1752,1.04064820,0.27831628,1.00272468,0.00564985
1755,1.00028319,0.17391697,0.98356434,0.05404200
1817,1.05563838,0.08867800,1.05087119,0.04667263
1820,1.06526076,0.11225997,1.05848620,0.04225102
1853,1.04682541,0.27733370,1.00935711,0.01129969
1887,1.04676094,0.43847711,0.94327849,-0.11692723
1916,1.16659412,0.27487725,1.13340806,-0.02775793
1946,1.24940412,0.26873611,1.22012090,0.00982582
1950,1.33935447,0.22304606,1.32034424,-0.02849487
2012,1.01131353,0.02947745,1.01058534,-0.02456454
2015,0.86321573,-0.07393928,0.85975904,-0.02210809
2045,0.87451470,-0.17121487,0.84723112,0.13289418
2078,1.06274683,-0.04691828,1.04620393,0.18079504
2110,1.15891015,0.23557398,1.12702128,0.13191160
2186,1.02334457,0.25571690,0.98135353,0.13707016
2218,1.01560253,0.25645384,0.97054513,0.15401969
2221,0.90946451,0.17293439,0.87376083,0.18374279
2251,0.88593689,0.11373384,0.86442630,0.15721308
2284,0.88862223,0.04470747,0.87130437,0.16875842
2315,0.88494331,0.02186244,0.87081308,0.15598485
2319,0.88711551,0.06853508,0.87449776,0.13240289
2348,0.89999987,0.11913804,0.87990196,0.14689597
2351,0.92114030,0.19135780,0.88874520,0.14836985
2380,0.92031866,0.20806169,0.88358665,0.15156324
2383,0.92087233,0.23925866,0.87425212,0.16261728
2415,0.95087192,0.31147842,0.87548035,0.20167491
2450,0.98233184,0.31786520,0.90274699,0.22132654
2480,1.05522934,0.34390362,0.95457818,0.28986162
2543,1.04356488,0.44461825,0.92952234,0.16531938
2577,1.03874037,0.43258162,0.91895959,0.21764186
2607,1.04092451,0.44289873,0.90987071,0.24392592
2611,1.29862394,0.51659236,1.10319367,0.45002245
2639,1.72410458,0.46991973,1.65098300,0.16114341
2643,1.66703353,0.24392592,1.61585570,0.32941053
2672,1.46669898,0.01129969,1.44832551,0.23115236
2676,1.06380328,-0.04716392,1.05652104,0.11496207
2738,0.87054148,0.00859759,0.85754823,0.14959807
2769,0.81628963,0.04544441,0.80154107,0.14763291
2775,0.73232575,0.06509604,0.71875856,0.12429659
2803,0.75705537,0.09580172,0.74774472,0.06951766
2809,0.98256917,0.19799022,0.95678899,-0.10390802
2841,1.14802503,0.32990183,1.09435043,-0.10734706
2871,0.89644169,0.18226892,0.87769116,0.00663243
2932,1.00236720,0.06927201,0.99830307,0.05772668
2936,1.02634795,0.08769542,1.02237632,0.02112551
2965,1.05023886,0.11815546,1.04350183,-0.01203663
2970,1.02995544,0.15966954,1.01500696,-0.07123718
2999,0.94045410,0.24220640,0.90815119,-0.03242520
3032,1.00962311,0.32523456,0.95457818,-0.04839215
3063,1.03280497,0.28912468,0.99142499,-0.01301921
3098,1.01875268,0.33751683,0.96121061,-0.00368468
3132,1.03363042,0.33284957,0.97791449,-0.03586423
3161,1.04671932,0.31933907,0.99584661,-0.04397053
3165,1.01766331,0.23852172,0.98651209,-0.07443057
3194,1.02168643,0.11471642,1.01402437,-0.04937473
3227,1.03656391,0.05846361,1.03367601,0.05060296
3296,0.99563103,0.26161239,0.96047367,0.01817776
3326,1.07897055,0.35520331,1.00763759,-0.15058065
3355,1.26799580,0.29870485,1.23215752,-0.01940599
3358,1.21878155,0.16237164,1.20439959,-0.09211704
3389,1.23565206,0.13313983,1.22822720,-0.02382761
3391,1.20960746,0.16900406,1.19678458,-0.04790086
3421,1.06059293,0.13952661,1.05136248,0.00515855
3499,0.97551214,-0.15598485,0.95138479,0.14886114
3532,1.07520361,0.09359091,1.06290782,0.13240289
3565,1.23485115,0.42987952,1.14691856,0.15696744
3594,1.19540162,0.43307291,1.10122851,0.16949535
3597,1.05500444,0.33235828,0.99756613,0.08622155
3627,1.03860057,0.31958472,0.98503821,0.07909783
3630,1.01128209,0.30877632,0.95752592,0.10243415
3661,0.94625442,0.30361776,0.89071036,0.09924076
3691,0.91108489,0.30091566,0.85386355,0.10218850
3695,0.89947434,0.23876737,0.85877646,0.12061191
3724,0.89770450,0.21788750,0.86270678,0.11889239
3728,0.90025424,0.17268874,0.87621728,0.11348819
3765,0.98100277,0.23852172,0.94426107,0.11766417
3791,1.02741624,0.36527477,0.94868269,0.14886114
3821,1.01387045,0.36723993,0.93222444,0.15500227
3825,1.00661356,0.38050479,0.92215298,0.13461370
3857,0.97085896,0.40899966,0.87646293,0.08425639
3890,0.98638464,0.41833418,0.88874520,0.08990623
3893,1.00266938,0.39819126,0.91306410,0.11447077
3924,0.97457908,0.31000454,0.91773136,0.10710141
3956,0.97382710,0.29452888,0.91748572,0.14075484
4022,0.87731793,0.23999559,0.83814224,0.09801253
4055,0.91376660,0.28003580,0.86196985,0.11643594
4085,1.26937518,0.32326940,1.22085783,0.12773563
4089,1.78884295,0.27143821,1.76299732,-0.13461370
4123,0.89702019,0.05600716,0.89513198,-0.01572131
4151,0.95472371,0.34292103,0.89021907,-0.03758375
4185,1.00228026,0.35741411,0.93443525,-0.06042878
4220,1.02521039,0.15770437,1.00714630,-0.10882093
4254,1.01459584,0.25399738,0.94966527,-0.25104964
4284,1.04881450,0.29624840,0.97742320,-0.23852172
4287,1.07476191,0.30705680,1.00665501,-0.21788750
4320,1.01059746,0.25547126,0.95580641,-0.20609652
4350,1.03391401,0.18398843,0.99560097,-0.20953556
4417,1.02165622,0.13780709,1.00149646,-0.14763291
4450,1.06643442,0.16900406,1.04055408,-0.16114341
4482,1.04073784,0.17563649,1.01697212,-0.13436806
4512,1.00590380,0.14566775,0.98602079,-0.13559628
4517,1.05141052,0.13485935,1.03465859,-0.12945515
4578,1.06734346,0.15819566,1.05332764,-0.06853508
4585,1.03152256,0.15795002,1.01500696,-0.09408220
4612,1.02458036,0.16335422,1.00591808,-0.10587318
4615,1.06247355,0.20339442,1.03957150,-0.08229122
4650,1.05719131,0.23090671,1.02385019,-0.12675305
4679,1.05379781,0.29059856,1.00395291,-0.13461370
4711,1.08013076,0.22525687,1.05013425,-0.11471642
4775,1.02233220,0.11987497,1.01058534,-0.09752124
4778,1.03987935,0.02702100,1.03834327,-0.04962038
4812,1.02549584,-0.00663243,1.02507842,-0.02849487
4843,0.98340828,-0.04863780,0.98209047,-0.01498437
4846,1.01742350,-0.11987497,1.00542678,0.09948640
4875,1.02013316,-0.13633322,1.00640937,0.09604737
4911,1.00221383,-0.04642699,0.99363580,0.12233143
4974,0.96980913,0.13535064,0.95236737,0.12331401
5005,0.96786557,0.03856633,0.94401542,0.21002685
5038,1.04433827,0.00098258,1.01942857,0.22673074
5068,1.01107609,-0.01154534,0.98921419,0.20879862
5072,0.96446747,-0.01473873,0.94720882,0.18104069
5133,0.95103611,0.10906658,0.92952234,0.16900406
5138,1.00152972,0.13682451,0.96489529,0.23090671
5166,0.91877795,0.05207683,0.89955360,0.17956682
5199,0.97887895,0.05527022,0.94426107,0.25203222
5231,0.94045898,-0.02235374,0.90495780,0.25497997
5264,0.84175882,0.04667263,0.81554286,0.20314878
5295,0.84801580,0.09309962,0.80792785,0.24024124
