484300,3.179,-12.217,-2.298
484350,4.749,-8.158,-0.115
484400,8.158,-13.558,3.906
484450,3.868,-10.992,-3.026
484500,1.340,-8.196,-1.647
484550,4.404,-4.979,-0.038
484600,3.677,-3.715,-0.268
484650,2.298,-4.289,-2.221
484700,2.949,-8.004,-2.604
484750,6.166,-14.209,-12.792
484800,0.230,-8.502,-4.060
484850,9.383,-15.090,4.021
484900,1.609,-6.472,-3.715
484950,6.511,-5.017,4.787
485000,1.609,-10.724,-0.038
485050,2.374,-7.775,1.034
485100,4.979,-8.885,-0.536
485150,1.072,-5.247,-0.115
485200,3.064,-10.647,-1.723
485250,0.957,-10.264,-0.689
485300,2.068,-12.217,-1.838
485350,2.413,-13.251,-1.838
485400,5.936,-8.311,-0.728
485450,6.702,-12.064,-0.613
485500,0.881,-9.575,-2.336
485550,2.604,-6.740,-0.306
485600,3.447,-3.332,-1.034
485650,3.064,-4.060,-2.872
485700,2.604,-7.660,-2.068
485750,6.166,-14.975,-13.634
485800,1.532,-8.311,-3.102
485850,11.643,-14.783,2.872
485900,-0.191,-6.932,-1.226
485950,5.055,-6.932,2.757
486000,1.532,-10.226,0.038
486050,3.906,-6.932,0.038
486100,3.562,-8.541,0.191
486150,3.447,-8.502,0.689
486200,1.226,-9.804,-1.340
486250,1.072,-11.221,-0.957
486300,2.604,-11.375,-1.685
486350,2.451,-12.830,-1.149
486400,4.902,-8.885,-0.613
486450,8.272,-12.600,1.915
486500,3.294,-10.379,-2.566
486550,1.264,-8.387,-1.800
486600,4.021,-5.745,-0.115
486650,3.255,-4.251,-1.149
486700,3.064,-3.370,-1.953
486750,1.570,-7.813,-3.102
486800,6.970,-13.826,-11.030
486850,1.685,-6.702,-5.323
486900,10.609,-16.966,3.868
486950,2.796,-7.200,-0.536
487000,5.975,-3.906,5.247
487050,2.796,-11.260,-1.647
487100,2.719,-8.349,0.421
487150,3.217,-9.230,-0.843
487200,3.600,-8.502,0.957
487250,3.026,-9.230,-1.072
487300,0.919,-9.306,-1.034
487350,0.881,-12.983,0.383
487400,2.719,-10.838,-1.800
487450,8.962,-10.149,-1.034
487500,11.872,-11.987,0.574
487550,3.217,-10.724,-3.677
487600,2.336,-6.166,-1.340
487650,3.906,-4.366,0.191
487700,3.255,-3.677,-1.034
487750,5.055,-3.792,-1.992
487800,4.366,-10.800,-0.345
487850,-0.996,-14.477,-16.698
487900,9.077,-13.175,2.106
487950,5.055,-5.055,2.489
488000,-0.230,-9.000,2.872
488050,4.519,-11.183,0.498
488100,4.366,-8.885,0.115
488150,3.830,-9.268,0.038
488200,0.728,-9.460,0.996
488250,1.302,-10.877,-0.843
488300,1.149,-9.306,0.689
488350,3.945,-8.617,-1.340
488400,6.051,-11.528,-3.562
488450,3.562,-10.532,-3.255
488500,1.800,-8.004,-2.489
488550,2.336,-6.472,-3.140
488600,2.298,-6.204,-3.447
488650,2.949,-5.936,-4.136
488700,1.226,-6.549,-8.043
488750,5.323,-6.626,-9.536
488800,4.251,-3.983,-8.617
488850,6.894,-6.626,-1.149
488900,8.004,-12.447,-4.826
488950,1.072,-5.936,4.021
489000,0.728,-15.626,-3.677
489050,4.902,-5.821,-1.072
489100,0.804,-8.923,-0.268
489150,1.953,-9.306,-0.460
489200,2.949,-9.421,-1.762
489250,2.374,-8.962,0.306
489300,2.681,-10.072,-1.417
489350,1.072,-11.987,-1.609
489400,2.528,-11.834,-1.302
489450,2.413,-11.911,-1.685
489500,3.792,-8.732,-1.647
489550,8.387,-14.017,3.179
489600,3.217,-9.613,-1.915
489650,0.766,-9.498,-2.872
489700,3.332,-5.055,0.728
489750,3.638,-3.677,-0.191
489800,2.106,-3.906,-2.949
489850,2.221,-6.472,-2.949
489900,5.515,-15.511,-11.298
489950,0.613,-7.583,-2.643
490000,13.021,-15.702,5.860
490050,1.992,-7.813,-4.098
490100,7.123,-5.017,5.055
490150,1.379,-10.341,0.077
490200,4.021,-6.855,-0.077
490250,2.757,-8.694,-0.460
490300,3.064,-8.923,0.421
490350,1.800,-9.460,-0.574
490400,1.992,-11.681,-0.574
490450,2.260,-12.217,-1.111
490500,2.566,-12.179,-1.149
490550,5.592,-9.115,-1.034
490600,8.387,-12.677,1.034
490650,2.949,-10.379,-3.026
490700,2.068,-8.617,-0.651
490750,4.672,-3.485,0.651
490800,3.140,-4.289,-0.574
490850,2.068,-4.136,-2.949
490900,0.421,-9.345,-3.677
490950,3.715,-14.936,-15.779
491000,1.226,-4.672,-0.957
491050,11.451,-17.426,4.596
491100,-1.992,-9.230,-2.604
491150,6.626,-5.055,4.519
491200,-0.345,-11.068,-1.111
491250,4.634,-6.472,1.111
491300,2.681,-8.885,-0.345
491350,2.911,-9.460,-0.345
491400,-0.613,-11.758,-1.455
491450,0.536,-11.604,-2.987
491500,3.217,-12.447,-0.498
491550,6.740,-12.715,1.800
491600,6.740,-11.413,-2.145
491650,2.068,-9.115,-1.915
491700,2.298,-7.123,0.230
491750,4.251,-4.519,0.804
491800,2.145,-5.094,-2.413
491850,2.566,-3.792,-1.800
491900,1.992,-10.379,-5.017
491950,2.834,-15.511,-14.821
492000,-2.451,-9.804,6.396
492050,10.570,-9.651,-3.332
492100,3.677,-5.936,4.366
492150,4.289,-9.306,0.460
492200,-0.766,-9.536,1.570
492250,4.404,-7.928,-1.532
492300,2.183,-9.689,0.268
492350,2.719,-8.655,-1.379
492400,-0.574,-11.068,-0.651
492450,2.604,-10.724,-1.685
492500,2.528,-12.485,-2.298
492550,4.481,-9.498,-0.881
492600,9.498,-15.396,4.749
492650,5.094,-12.868,-3.102
492700,0.689,-8.962,-1.877
492750,3.868,-4.404,0.383
492800,3.945,-1.838,1.379
492850,2.643,-3.294,-2.336
492900,1.187,-8.502,-3.140
492950,7.468,-14.592,-12.179
493000,0.345,-8.962,-3.562
493050,9.804,-15.779,4.213
493100,-0.574,-7.545,-1.111
493150,6.549,-6.089,3.753
493200,2.757,-10.072,-0.919
493250,2.336,-7.698,1.915
493300,4.060,-8.770,-1.149
493350,2.221,-9.498,0.919
493400,1.915,-10.341,-2.451
493450,0.613,-10.915,-1.838
493500,0.996,-10.992,-1.226
493550,1.838,-12.141,-0.613
493600,11.643,-12.907,2.260
493650,5.362,-11.489,-2.949
493700,1.915,-8.502,-1.877
493750,2.604,-7.315,0.804
493800,4.175,-3.102,0.613
493850,3.064,-4.979,-3.447
493900,1.685,-4.328,-3.102
493950,2.145,-13.328,-6.319
494000,3.753,-12.638,-11.796
494050,6.051,-13.711,5.285
494100,3.332,-8.081,-6.970
494150,4.404,-4.711,6.970
494200,3.792,-10.034,-1.494
494250,2.643,-7.889,0.613
494300,2.911,-9.115,-0.421
494350,2.796,-9.268,0.574
494400,-0.421,-12.830,-1.838
494450,1.800,-10.953,-1.762
494600,10.302,-14.400,5.209
494650,3.792,-11.183,-3.064
494700,1.034,-8.694,-1.877
494750,4.289,-4.711,0.191
494800,3.638,-4.366,-1.264
494950,8.847,-14.209,-9.996
495000,0.651,-6.166,-4.136
495050,14.324,-17.273,5.706
495100,-0.460,-7.736,-0.919
495150,6.472,-5.477,5.515
495200,0.613,-10.724,-1.723
495250,2.719,-7.009,0.230
495300,2.987,-8.847,-0.498
495350,3.332,-9.192,0.957
495400,0.728,-10.494,-1.379
495450,2.221,-11.528,-1.149
495500,0.498,-11.375,-2.068
495550,1.762,-10.685,0.077
495600,9.077,-12.255,2.949
495650,6.817,-12.102,-1.647
495700,2.298,-8.962,-2.872
495750,2.643,-7.392,-0.345
495800,3.906,-3.179,0.306
495850,2.336,-4.366,-1.723
495900,1.609,-3.983,-2.489
495950,2.336,-12.255,-6.434
496000,2.068,-12.409,-12.255
496050,5.132,-11.911,7.736
496100,6.051,-9.958,-7.315
496150,5.745,-4.787,6.779
496200,3.026,-10.992,-1.111
496250,1.455,-8.885,1.111
496300,4.213,-8.158,-0.651
496350,2.413,-9.153,0.268
496400,2.260,-9.728,-0.957
496450,0.536,-10.838,-0.919
496500,2.106,-10.953,-1.149
496550,1.532,-12.294,-3.370
496600,3.370,-8.502,0.613
496650,8.158,-13.979,4.596
496700,6.396,-10.111,-3.102
496750,2.221,-8.809,-1.417
496800,3.715,-5.975,-0.574
496850,3.523,-4.251,-0.038
496900,2.336,-4.175,-2.068
496950,0.498,-5.860,-3.409
497000,6.013,-13.098,-8.541
497050,0.574,-9.498,-8.694
497100,9.306,-12.907,3.945
497150,2.489,-8.847,-11.375
497200,5.745,-5.170,4.136
497250,0.345,-9.651,-0.038
497300,4.021,-8.464,-0.957
497350,2.030,-8.923,0.460
497400,3.447,-9.804,-0.038
497450,0.230,-11.719,-1.187
497500,1.111,-11.528,-1.992
497550,2.068,-12.677,-3.179
497600,6.970,-8.962,-0.804
497650,7.392,-13.251,3.409
497700,5.860,-9.460,-2.796
497750,1.149,-8.694,-2.145
497800,3.715,-5.477,-0.498
497850,2.834,-4.596,-0.230
497900,2.834,-4.175,-1.647
497950,1.379,-7.315,-3.830
498000,4.443,-13.328,-10.072
498050,2.566,-9.153,-6.281
498100,6.281,-13.175,2.106
498150,4.596,-7.430,-8.196
498200,5.285,-4.787,4.979
498250,1.953,-11.681,-0.804
498300,1.072,-8.464,-0.345
498350,4.634,-8.311,-1.034
498400,3.294,-8.809,0.536
498450,3.064,-9.728,-0.651
498500,0.038,-11.183,-1.034
498550,2.030,-11.336,-1.494
498600,2.068,-13.021,-1.800
498650,4.596,-7.851,0.919
498700,8.004,-13.328,4.443
498750,5.898,-10.609,-3.715
498800,0.421,-9.421,-2.413
498850,3.830,-5.209,-0.766
498900,3.830,-3.906,-0.345
498950,2.451,-4.519,-1.723
499000,2.336,-5.898,-2.834
499050,2.298,-12.255,-8.043
499100,1.264,-11.145,-7.162
499150,2.260,-9.689,2.719
499200,7.315,-10.532,-7.813
499250,4.902,-3.753,5.362
499300,2.872,-11.413,0.651
499350,2.106,-8.502,0.038
499500,2.949,-9.038,-0.115
499550,0.038,-10.992,-1.264
499600,2.298,-11.643,-0.153
499650,3.409,-12.141,-1.723
499700,2.260,-9.306,-1.072
499750,8.809,-12.179,3.868
499900,2.681,-6.626,0.306
499950,3.983,-3.332,0.383
500000,2.834,-4.596,-2.106
500050,1.877,-5.209,-1.992
500100,1.532,-11.298,-5.400
500150,1.762,-10.800,-7.430
500200,7.660,-12.983,3.370
500250,1.072,-8.617,-2.145
500300,5.668,-5.706,2.528
500350,2.183,-8.502,1.838
500400,4.519,-7.698,-0.766
500450,2.298,-9.575,0.651
500500,3.026,-9.575,-0.460
500550,0.881,-10.302,-0.153
500600,1.915,-11.106,-0.728
500650,2.681,-11.566,-1.647
500700,2.106,-10.417,-0.345
500750,7.238,-11.375,0.613
500800,7.123,-11.221,-1.417
500850,2.604,-10.494,-3.255
500900,2.374,-8.081,-0.536
500950,4.634,-4.175,-0.345
501000,2.949,-4.443,-2.068
501050,2.030,-4.596,-3.026
501100,2.489,-9.038,-3.600
501150,4.251,-14.400,-15.472
501200,2.183,-8.617,0.957
501250,8.502,-12.562,-0.345
501300,-1.455,-6.932,1.379
501350,5.094,-7.928,1.800
501400,2.336,-9.613,-0.919
501450,4.404,-7.583,0.498
501500,3.715,-9.613,0.077
501550,3.370,-9.345,0.881
501600,1.570,-9.881,-1.647
501650,1.264,-11.030,-0.728
501700,0.804,-11.221,-2.298
501750,2.566,-12.294,0.230
501800,6.587,-9.766,-0.536
501850,7.621,-12.217,0.191
501900,2.643,-9.651,-1.915
501950,2.987,-8.617,-1.340
502000,3.255,-4.711,-0.421
502050,2.643,-5.553,-2.298
502100,2.643,-4.328,-2.030
502150,3.140,-8.885,-3.983
502200,2.834,-15.855,-16.775
502250,-1.455,-11.260,0.077
502300,12.370,-10.302,0.191
502350,1.609,-6.089,1.532
502400,3.370,-9.421,1.455
502450,0.996,-9.345,1.187
502500,5.362,-7.009,-0.115
502550,3.523,-9.804,0.421
502600,4.366,-9.575,0.230
502650,0.306,-9.651,-0.613
502700,2.643,-10.149,-0.306
502850,6.128,-9.421,-0.804
502900,7.813,-12.332,-0.153
502950,2.872,-10.111,-3.370
503000,3.179,-8.272,-0.728
503050,4.979,-4.634,0.230
503100,3.140,-4.481,-2.183
503150,1.264,-4.979,-3.447
503200,2.987,-13.443,-9.460
503250,2.643,-7.506,-6.626
503300,12.141,-14.170,1.532
503350,-1.800,-8.272,0.574
503400,5.285,-6.013,2.106
503450,1.187,-9.804,-0.460
503500,3.523,-7.353,-0.077
503550,3.753,-9.000,0.038
503600,3.485,-8.923,1.494
503650,2.374,-9.804,-1.111
503700,1.340,-11.336,-1.072
503750,1.800,-10.379,-0.804
503800,2.987,-12.524,-1.111
503850,5.668,-9.575,-0.077
503900,7.238,-12.179,0.728
503950,2.949,-10.187,-2.719
504050,4.289,-5.477,0.383
504100,3.753,-5.860,-1.264
504150,2.336,-4.443,-2.949
504200,1.532,-7.545,-3.179
504250,5.209,-15.090,-14.630
504300,2.106,-9.230,-3.370
504350,10.800,-12.447,2.221
504400,-1.992,-7.085,-0.689
504450,4.328,-7.468,2.834
504500,2.451,-9.575,-0.268
504550,4.328,-7.047,0.536
504600,3.600,-9.038,0.268
504650,2.643,-9.115,0.498
504700,2.489,-9.766,-1.455
504750,1.877,-10.915,-0.651
504800,2.260,-10.685,-1.494
504850,1.723,-12.102,-1.034
504900,6.013,-9.958,-0.766
504950,6.702,-12.715,1.072
505000,3.370,-9.689,-2.260
505050,1.838,-8.272,-0.957
505100,3.830,-5.630,-0.191
505150,3.409,-5.285,-1.187
505200,2.911,-4.251,-2.106
505250,2.757,-6.702,-3.868
505300,4.711,-13.979,-13.443
505350,-0.498,-8.617,-4.826
505400,14.209,-16.315,5.400
505450,-0.574,-7.851,-1.762
505500,5.592,-5.553,4.826
505550,2.030,-10.341,-0.077
505600,3.523,-7.621,0.728
505650,3.983,-9.000,-0.268
505700,3.332,-9.192,0.383
505750,1.149,-9.345,-1.226
505800,1.992,-11.068,-0.421
505850,2.030,-10.455,-2.911
505900,2.872,-12.255,-1.379
505950,5.362,-10.302,-0.345
506000,7.966,-12.907,0.306
506050,2.451,-9.421,-2.757
506100,3.447,-6.970,-0.038
506150,4.213,-4.940,-0.651
506250,1.685,-5.821,-2.489
506300,5.170,-14.247,-14.860
506350,0.881,-8.196,-2.413
506400,12.294,-14.707,2.911
506450,-1.532,-8.617,-3.447
506500,4.864,-5.706,5.668
506550,1.417,-10.111,-0.766
506600,3.830,-7.736,1.417
506650,4.213,-9.230,-0.268
506700,2.796,-8.349,0.345
506750,2.221,-9.575,-1.379
506800,1.187,-10.877,-0.383
506850,2.336,-11.030,-1.340
506900,2.987,-12.485,0.651
506950,4.902,-8.617,-0.460
507000,8.158,-12.830,1.570
507050,3.064,-10.570,-2.260
507100,2.681,-8.694,-0.804
507150,3.868,-4.328,0.881
507200,3.102,-4.749,-0.689
507250,2.528,-4.098,-2.719
507300,2.451,-8.770,-3.026
507350,4.826,-14.745,-15.664
507400,-1.609,-9.115,-1.111
507450,11.566,-13.404,4.060
507500,-0.191,-6.128,-1.647
507550,4.443,-7.889,2.566
507700,3.102,-9.575,0.881
507750,4.060,-8.158,0.115
507800,3.064,-8.809,0.421
507850,1.455,-11.106,-1.149
507900,0.996,-12.064,-2.106
507950,2.221,-11.681,-0.230
508000,5.438,-8.426,-0.574
508050,8.119,-13.021,1.264
508100,4.021,-9.843,-2.566
508150,2.030,-8.464,-1.953
508200,4.175,-6.740,-0.077
508250,3.294,-3.409,-0.268
508300,2.757,-4.366,-2.260
508350,1.455,-5.515,-3.485
508400,2.872,-12.141,-8.119
508450,1.187,-11.183,-9.383
508500,2.949,-8.617,2.719
508550,8.541,-10.341,-3.217
508600,4.481,-4.672,5.553
508650,3.485,-9.153,0.268
508700,0.843,-9.230,1.532
508750,4.940,-8.349,-1.570
508800,3.064,-9.268,1.149
508850,2.911,-8.694,0.421
508900,0.766,-9.575,-0.230
508950,2.336,-10.992,-0.728
509000,3.102,-12.677,-1.340
509050,2.757,-9.575,0.728
509100,9.421,-11.949,3.715
509150,2.757,-10.417,-2.451
509200,3.409,-7.660,-0.191
509250,4.213,-3.562,-0.421
509300,2.336,-4.519,-1.685
509350,1.992,-4.098,-2.183
509400,3.294,-10.417,-4.634
509450,4.060,-14.055,-13.864
509500,-0.077,-7.392,2.911
509550,8.004,-10.685,1.877
509600,1.417,-4.519,3.906
509650,4.826,-9.804,1.494
509700,1.111,-9.536,-0.230
509750,3.945,-8.119,-1.111
509800,2.566,-9.689,0.651
509900,0.996,-9.575,-0.843
509950,1.302,-9.881,-0.804
510000,2.949,-10.915,-0.421
510050,2.949,-13.021,-0.613
510100,4.175,-8.809,0.153
510150,8.617,-11.106,2.796
510200,3.370,-10.226,-2.643
510250,2.528,-9.996,-1.340
510300,3.830,-5.745,-0.115
510350,2.106,-4.136,-0.460
510400,2.872,-4.251,-2.221
510450,2.451,-6.358,-3.715
510500,4.519,-12.715,-8.004
510550,1.992,-9.077,-7.966
510600,8.234,-15.779,3.753
510650,3.638,-6.587,-10.149
510700,5.477,-4.060,5.936
510750,3.026,-10.685,-1.609
510800,2.106,-8.502,1.800
510850,4.443,-8.502,-1.838
510900,3.715,-8.426,1.149
510950,2.643,-9.153,-1.187
511000,-0.191,-10.800,-1.264
511050,2.030,-11.336,-1.609
511100,2.757,-13.098,-0.613
511150,5.170,-8.043,0.766
511200,9.651,-12.102,3.294
511250,2.872,-10.532,-3.332
511300,1.302,-10.226,-1.149
511350,3.945,-4.979,0.077
511400,3.523,-4.328,-1.647
511450,2.643,-3.983,-2.489
511500,3.255,-7.353,-2.719
511550,5.132,-14.017,-11.911
511600,1.226,-8.617,-4.672
511650,10.724,-15.396,1.915
511700,0.536,-7.123,-0.613
511750,5.209,-6.204,5.285
511800,3.102,-9.843,-0.843
511950,3.753,-8.464,1.072
512000,0.268,-9.689,-0.881
512050,2.604,-10.800,-0.306
512100,4.175,-12.868,-1.149
512250,2.834,-10.570,-4.021
512300,1.494,-9.421,-1.455
512350,4.443,-5.170,-1.111
512400,3.409,-5.323,-1.417
512450,3.677,-4.328,-1.111
512500,3.255,-8.158,-1.915
512550,4.634,-11.719,-8.502
512600,1.111,-9.306,-1.877
512650,7.775,-16.162,2.911
512700,6.051,-5.821,-0.230
512750,6.932,-4.213,3.102
512800,3.102,-10.877,1.762
512850,2.566,-9.306,-0.498
512900,3.562,-8.847,-0.038
512950,3.217,-8.847,-0.345
513000,2.145,-9.192,-0.804
513050,2.872,-9.192,-0.230
513100,1.379,-9.498,0.383
513150,4.404,-9.804,-0.077
513200,6.013,-9.728,-2.145
513250,4.251,-8.694,-2.260
513300,4.481,-8.349,-2.068
513350,4.787,-7.736,-1.838
513400,4.596,-8.119,-3.179
513450,4.864,-7.698,-2.489
513500,4.864,-7.430,-2.451
513550,4.596,-7.698,-2.604
513600,3.830,-8.311,-3.217
513650,3.906,-8.043,-3.638
513700,4.213,-7.698,-3.562
513750,5.094,-6.932,-2.911
513800,5.821,-7.047,-2.604
513850,5.170,-7.162,-2.183
513900,4.251,-6.664,-2.374
513950,5.438,-6.817,-2.604
514000,5.860,-6.396,-2.719
514050,6.779,-9.153,-3.523
514100,4.213,-9.651,-2.106
514150,4.672,-5.821,-0.498
514200,3.868,-9.460,3.370
514250,1.685,-10.532,1.226
514300,2.719,-9.536,0.689
514350,3.026,-8.349,0.881
514400,3.715,-9.306,0.843
514450,2.796,-9.536,1.915
514500,2.872,-9.460,1.302
514550,3.983,-9.766,1.340
514600,2.221,-10.264,-0.498
514650,0.881,-10.800,-0.383
514700,1.877,-11.681,-0.498
514750,4.328,-12.370,-2.374
515050,2.068,-4.596,-3.332
515100,3.026,-6.740,-7.009
515150,5.400,-14.975,-15.358
515200,1.647,-5.592,-0.000
515250,11.030,-14.247,3.830
515300,-0.191,-8.962,-3.753
515350,5.055,-6.051,4.175
515400,1.494,-9.804,-1.455
515450,3.792,-7.928,0.421
515500,3.830,-8.043,-0.881
515550,4.175,-7.851,0.881
515600,2.413,-9.996,-1.187
515650,1.647,-11.681,-0.728
515700,2.068,-10.915,-3.026
515750,2.030,-12.064,-0.421
515800,3.715,-8.809,-1.034
515850,8.043,-14.362,3.600
515900,4.289,-10.877,-2.528
515950,1.187,-8.770,-1.685
516000,4.021,-6.089,1.685
516050,3.447,-3.830,-0.728
516100,2.911,-3.830,-1.455
516150,2.681,-7.660,-2.719
516300,7.889,-13.941,4.787
516350,3.715,-7.238,-9.996
516400,5.975,-4.979,6.089
516450,1.877,-10.570,-0.306
516500,2.987,-7.660,1.302
516550,5.209,-7.238,-1.034
516600,3.102,-8.923,0.574
516650,3.409,-9.383,-1.264
516700,1.647,-11.834,-1.187
516750,2.489,-11.298,-1.570
516800,1.072,-12.792,-0.843
516850,6.051,-9.153,-0.574
516900,8.426,-13.634,4.404
516950,3.830,-10.877,-2.336
517000,2.528,-8.770,-0.536
517050,5.055,-3.677,0.536
517100,3.294,-3.409,-0.077
517150,2.643,-3.830,-1.379
517200,1.072,-6.970,-3.140
517250,5.668,-14.094,-12.141
517300,0.728,-7.315,-5.362
517350,10.187,-16.124,3.562
517400,1.532,-7.813,-8.847
517450,6.396,-3.140,5.821
517500,0.804,-11.106,-0.843
517550,3.677,-7.238,1.226
517600,4.136,-7.698,-0.268
517650,3.562,-8.349,1.187
517700,1.953,-9.766,-1.992
517750,1.187,-12.141,-0.536
517800,3.140,-10.762,-2.145
517850,2.183,-12.945,-0.996
517900,8.119,-12.638,3.140
517950,6.855,-11.260,-3.332
518000,1.264,-8.770,-1.532
518050,4.864,-5.055,0.460
518100,3.677,-4.213,-0.421
518150,2.374,-4.098,-1.149
518200,0.651,-8.158,-4.328
518250,5.783,-15.396,-15.587
518300,0.268,-9.498,-2.681
518350,12.868,-13.634,4.136
518400,-0.919,-8.847,-2.604
518450,4.864,-5.553,4.596
518500,1.072,-10.302,0.153
518550,3.026,-7.277,0.996
518600,4.213,-8.617,-0.919
518650,3.332,-8.387,0.843
518700,2.528,-9.651,-1.264
518750,0.881,-11.413,-0.728
518800,2.489,-11.030,-1.762
518850,1.111,-12.983,-0.153
518900,6.740,-8.387,-0.306
518950,8.004,-12.447,1.992
519000,4.021,-10.915,-2.260
519050,2.681,-8.579,-1.723
519100,3.370,-5.170,-0.077
519150,2.643,-4.251,-1.226
519200,2.106,-3.600,-1.455
519350,2.145,-8.502,-6.779
519400,9.919,-15.855,4.634
519450,1.877,-7.047,-5.362
519500,5.362,-5.860,5.630
519550,2.336,-9.881,-0.689
519600,3.906,-7.085,1.264
519650,4.251,-7.966,-0.498
519700,2.604,-8.962,0.766
519800,1.149,-11.451,-1.379
519850,2.604,-10.532,-1.264
519900,2.911,-12.830,-0.077
519950,6.664,-9.498,0.421
520000,9.153,-13.443,2.872
520050,3.026,-9.651,-2.604
520100,1.800,-8.426,-0.957
520150,4.443,-5.132,0.919
520200,3.217,-4.787,-0.804
520250,2.757,-4.634,-1.340
520300,1.340,-7.047,-2.796
520350,3.026,-15.013,-16.009
520400,3.868,-12.370,-4.404
520450,9.996,-9.804,3.294
520500,2.068,-4.864,-0.766
520550,5.055,-10.800,2.183
520600,2.681,-8.043,2.374
520650,4.481,-7.621,-0.728
520700,2.834,-9.804,0.881
520750,3.217,-8.541,0.077
520800,0.689,-9.536,-0.689
520850,1.953,-11.336,-0.728
520900,2.872,-11.106,-1.417
520950,1.685,-11.604,-0.919
521000,10.724,-12.409,5.592
521050,4.711,-10.647,-2.834
521100,2.298,-8.962,-0.728
521150,3.562,-4.596,0.536
521200,2.757,-3.868,-0.728
521250,1.877,-3.792,-1.915
521300,0.689,-6.702,-3.294
521350,6.664,-14.668,-12.255
521400,1.072,-6.894,-6.358
521450,9.996,-15.664,6.855
521500,3.370,-7.851,-13.021
521550,6.626,-4.289,5.936
521600,1.264,-10.762,-0.038
521650,4.175,-8.043,2.260
521700,5.553,-7.889,-1.302
521750,3.102,-9.230,0.957
521800,1.647,-9.345,-2.183
521850,-0.038,-11.681,-0.843
521900,2.872,-10.685,-1.915
521950,1.685,-12.677,-0.421
522000,6.243,-9.651,0.460
522050,9.919,-13.787,1.340
522100,3.562,-10.762,-2.911
522150,1.532,-8.770,-0.804
522200,3.677,-3.523,0.804
522250,2.987,-3.409,-0.038
522300,2.796,-2.719,-1.992
522350,2.106,-9.881,-2.221
522400,5.362,-16.621,-14.898
522450,-0.728,-7.085,2.643
522500,8.962,-13.404,1.723
522550,0.038,-7.162,0.996
522600,5.094,-7.506,1.187
522650,1.609,-10.072,1.417
522700,4.519,-7.468,-0.881
522750,1.800,-9.766,0.536
522800,3.217,-8.923,-0.115
522850,0.077,-9.843,-0.728
522900,1.838,-10.494,-0.383
522950,1.877,-11.528,-1.417
523000,3.523,-11.681,-1.302
523050,9.077,-9.230,1.685
523100,6.472,-11.183,-0.651
